member	context	faction
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_badong_separatists	owner	3k_main_faction_badong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_badong	owner	3k_main_faction_badong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_ba	owner	3k_main_faction_ba
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_baxi_separatists	owner	3k_main_faction_baxi_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_baxi	owner	3k_main_faction_baxi
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_beihai_separatists	owner	3k_main_faction_beihai_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_beihai	owner	3k_main_faction_beihai
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_bohai_separatists	owner	3k_main_faction_bohai_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_bohai	owner	3k_main_faction_bohai
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_cai_mao_separatists	owner	3k_main_faction_cai_mao_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_cai_mao	owner	3k_main_faction_cai_mao
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_cangwu_separatists	owner	3k_main_faction_cangwu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_cangwu	owner	3k_main_faction_cangwu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_cao_cao	owner	3k_main_faction_cao_cao
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_cao_separatists	owner	3k_main_faction_cao_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_changan_separatists	owner	3k_main_faction_changan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_changan	owner	3k_main_faction_changan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_changsha_separatists	owner	3k_main_faction_changsha_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_changsha	owner	3k_main_faction_changsha
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_chen_separatists	owner	3k_main_faction_chen_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_chengdu_separatists	owner	3k_main_faction_chengdu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_chengdu	owner	3k_main_faction_chengdu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_chen	owner	3k_main_faction_chen
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_daijun_separatists	owner	3k_main_faction_daijun_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_daijun	owner	3k_main_faction_daijun
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_dong_separatists	owner	3k_main_faction_dong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_dong_zhuo	owner	3k_main_faction_dong_zhuo
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_donghai_separatists	owner	3k_main_faction_donghai_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_donghai	owner	3k_main_faction_donghai
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_dongjun_separatists	owner	3k_main_faction_dongjun_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_dongjun	owner	3k_main_faction_dongjun
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_donglai_separatists	owner	3k_main_faction_donglai_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_donglai	owner	3k_main_faction_donglai
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_dongou_separatists	owner	3k_main_faction_dongou_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_dongou	owner	3k_main_faction_dongou
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_fuling_separatists	owner	3k_main_faction_fuling_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_fuling	owner	3k_main_faction_fuling
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_gao_gan_separatists	owner	3k_main_faction_gao_gan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_gao_gan	owner	3k_main_faction_gao_gan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_gaoliang_separatists	owner	3k_main_faction_gaoliang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_gaoliang	owner	3k_main_faction_gaoliang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_gongsun_du_separatists	owner	3k_main_faction_gongsun_du_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_gongsun_du	owner	3k_main_faction_gongsun_du
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_gongsun_separatists	owner	3k_main_faction_gongsun_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_gongsun_zan	owner	3k_main_faction_gongsun_zan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_guangling_separatists	owner	3k_main_faction_guangling_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_guangling	owner	3k_main_faction_guangling
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_han_empire_separatists	owner	3k_main_faction_han_empire_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_han_empire	owner	3k_main_faction_han_empire
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_han_fu	owner	3k_main_faction_han_fu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_han_separatists	owner	3k_main_faction_han_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_han_sui_separatists	owner	3k_main_faction_han_sui_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_han_sui	owner	3k_main_faction_han_sui
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_hanzhong_separatists	owner	3k_main_faction_hanzhong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_hanzhong	owner	3k_main_faction_hanzhong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_hedong_separatists	owner	3k_main_faction_hedong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_hedong	owner	3k_main_faction_hedong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_henei_separatists	owner	3k_main_faction_henei_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_henei	owner	3k_main_faction_henei
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_hepu_separatists	owner	3k_main_faction_hepu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_hepu	owner	3k_main_faction_hepu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_huang_zu_separatists	owner	3k_main_faction_huang_zu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_huang_zu	owner	3k_main_faction_huang_zu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jia_long_separatists	owner	3k_main_faction_jia_long_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jia_long	owner	3k_main_faction_jia_long
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jianan_separatists	owner	3k_main_faction_jianan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jianan	owner	3k_main_faction_jianan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jiangxia_separatists	owner	3k_main_faction_jiangxia_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jiangxia	owner	3k_main_faction_jiangxia
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jiangyang_separatists	owner	3k_main_faction_jiangyang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jiangyang	owner	3k_main_faction_jiangyang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jianning_separatists	owner	3k_main_faction_jianning_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jianning	owner	3k_main_faction_jianning
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jianye_separatists	owner	3k_main_faction_jianye_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jianye	owner	3k_main_faction_jianye
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jiaozhi_separatists	owner	3k_main_faction_jiaozhi_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jiaozhi	owner	3k_main_faction_jiaozhi
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jincheng_separatists	owner	3k_main_faction_jincheng_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jincheng	owner	3k_main_faction_jincheng
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jingzhou_separatists	owner	3k_main_faction_jingzhou_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_jingzhou	owner	3k_main_faction_jingzhou
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_kong_rong_separatists	owner	3k_main_faction_kong_rong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_kong_rong	owner	3k_main_faction_kong_rong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_kong_zhou_separatists	owner	3k_main_faction_kong_zhou_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_kong_zhou	owner	3k_main_faction_kong_zhou
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_kuaiji_separatists	owner	3k_main_faction_kuaiji_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_kuaiji	owner	3k_main_faction_kuaiji
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_langye_separatists	owner	3k_main_faction_langye_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_langye	owner	3k_main_faction_langye
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_lingling_separatists	owner	3k_main_faction_lingling_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_lingling	owner	3k_main_faction_lingling
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_bei_separatists	owner	3k_main_faction_liu_bei_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_bei	owner	3k_main_faction_liu_bei
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_biao_separatists	owner	3k_main_faction_liu_biao_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_biao	owner	3k_main_faction_liu_biao
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_dai_separatists	owner	3k_main_faction_liu_dai_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_dai	owner	3k_main_faction_liu_dai
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_yan_separatists	owner	3k_main_faction_liu_yan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_yao_separatists	owner	3k_main_faction_liu_yao_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_yao	owner	3k_main_faction_liu_yao
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_yu_separatists	owner	3k_main_faction_liu_yu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_yu	owner	3k_main_faction_liu_yu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_lu_bu	owner	3k_main_faction_lu_bu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_lu_zhi	owner	3k_main_faction_lu_zhi
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_lujiang_separatists	owner	3k_main_faction_lujiang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_lujiang	owner	3k_main_faction_lujiang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_luling_separatists	owner	3k_main_faction_luling_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_luling	owner	3k_main_faction_luling
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_luoyang_separatists	owner	3k_main_faction_luoyang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_luoyang	owner	3k_main_faction_luoyang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_ma_teng_separatists	owner	3k_main_faction_ma_teng_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_ma_teng	owner	3k_main_faction_ma_teng
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_nanhai_separatists	owner	3k_main_faction_nanhai_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_nanhai	owner	3k_main_faction_nanhai
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_nanyang_separatists	owner	3k_main_faction_nanyang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_nanyang	owner	3k_main_faction_nanyang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_penchang_separatists	owner	3k_main_faction_penchang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_penchang	owner	3k_main_faction_penchang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_pingyuan_separatists	owner	3k_main_faction_pingyuan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_pingyuan	owner	3k_main_faction_pingyuan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_poyang_separatists	owner	3k_main_faction_poyang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_poyang	owner	3k_main_faction_poyang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_runan_separatists	owner	3k_main_faction_runan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_runan	owner	3k_main_faction_runan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_shangdang_separatists	owner	3k_main_faction_shangdang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_shangdang	owner	3k_main_faction_shangdang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_shangyong_separatists	owner	3k_main_faction_shangyong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_shangyong	owner	3k_main_faction_shangyong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_shi_separatists	owner	3k_main_faction_shi_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_shi_xie	owner	3k_main_faction_shi_xie
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_shoufang_separatists	owner	3k_main_faction_shoufang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_shoufang	owner	3k_main_faction_shoufang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_sun_jian	owner	3k_main_faction_sun_jian
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_sun_separatists	owner	3k_main_faction_sun_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_taishan_separatists	owner	3k_main_faction_taishan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_taishan	owner	3k_main_faction_taishan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_taiyuan_separatists	owner	3k_main_faction_taiyuan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_taiyuan	owner	3k_main_faction_taiyuan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_tao_qian_separatists	owner	3k_main_faction_tao_qian_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_tao_qian	owner	3k_main_faction_tao_qian
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_tong'an_separatists	owner	3k_main_faction_tong'an_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_tong'an	owner	3k_main_faction_tong'an
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_wang_kuang_separatists	owner	3k_main_faction_wang_kuang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_wang_kuang	owner	3k_main_faction_wang_kuang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_wang_lang_separatists	owner	3k_main_faction_wang_lang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_wang_lang	owner	3k_main_faction_wang_lang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_weijun_separatists	owner	3k_main_faction_weijun_separatists
