key	index	subculture	category	screen_name	screen_adjective	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	military_group	movie_death_event	ship_name_group	unit_regiment_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	campaign_unit_permission_group	grant_rebel_captures_to_faction	feature_forest	battle_flag_path	text_replacement_key	lose_movie	battle_flag_path_historical	win_movie	primary_colour_hex	secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	card_colour_hex
3k_main_faction_zhang_lu	2041770940	3k_main_chinese	unplayable	Hanning	Zhang Lu	default		false	false	false	data\ui\flags\3k_main_faction_zhang_lu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Lu military force!	You are defending against a Zhang Lu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_lu		3k_main_game_lost_earth	flag_3k_main_faction_zhang_lu	3k_main_game_won_earth	748B2E	EAD360	ADADAD	A0E6C8	000000
3k_main_faction_zhang_separatists	2041770969	3k_main_chinese	unplayable	Hanning Separatists	Zhang Lu Separatists	default		false	false	false	data\ui\flags\3k_main_faction_zhang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Lu Separatist military force!	You are defending against a Zhang Lu Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_separatists		3k_main_game_lost_earth	flag_3k_main_faction_zhang_separatists	3k_main_game_won_earth	9F2D11	967832	ADADAD	AA0DCD	000000
3k_main_faction_zhang_yan	2041770987	3k_dlc05_subculture_bandits	playable	Heishan	Zhang Yan	default	bandits	false	false	false	data\ui\flags\3k_main_faction_zhang_yan	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Zhang Yan military force!	You are defending against a Zhang Yan military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_zhang_yan		3k_main_faction_feature_forest_locked_outlaw	flag_3k_main_faction_zhang_yan	bandit	3k_main_game_lost_wood_zhang_yan	flag_3k_main_faction_zhang_yan	3k_main_game_won_wood_zhang_yan	2A714C	AEA2DC	ADADAD	B426D2	000000
3k_main_faction_zhang_yan_separatists	336030978	3k_dlc05_subculture_bandits	unplayable	Heishan Separatists	Zhang Yan Separatists	default	bandits	false	false	false	data\ui\flags\3k_main_faction_zhang_yan_separatists	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Zhang Yan Separatist military force!	You are defending against a Zhang Yan Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_zhang_yan		3k_main_faction_feature_forest_locked_outlaw	flag_3k_main_faction_zhang_yan_separatists		3k_main_game_lost_earth	flag_3k_main_faction_zhang_yan_separatists	3k_main_game_won_earth	975B37	AEA2DC	ADADAD	3C2314	000000
3k_main_faction_zhang_yang	2041770993	3k_main_chinese	unplayable	Zhongshan	Zhang Yang	default		false	false	false	data\ui\flags\3k_main_faction_zhang_yang	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Yang military force!	You are defending against a Zhang Yang military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_yang		3k_main_game_lost_earth	flag_3k_main_faction_zhang_yang	3k_main_game_won_earth	87383E	AEA2DC	ADADAD	BE3FD7	000000
3k_main_faction_zhang_yang_separatists	610193568	3k_main_chinese	unplayable	Zhongshan Separatists	Zhang Yang Separatists	default		false	false	false	data\ui\flags\3k_main_faction_zhang_yang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Yang military force!	You are defending against a Zhang Yang military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_yang_separatists		3k_main_game_lost_earth	flag_3k_main_faction_zhang_yang_separatists	3k_main_game_won_earth	543240	AEA2DC	ADADAD	BE3FD7	000000
3k_main_faction_zheng_jiang	1637996968	3k_dlc05_subculture_bandits	playable	Tai Bandits	Zheng Jiang	default	bandits	false	true	false	data\ui\flags\3k_main_faction_zheng_jiang	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Zheng Jiang military force!	You are defending against a Zheng Jiang military force!	FACTION_CHOSOKABE	500	vo_Empire	3k_wood_mp_template	brt	false			false	3k_wood_config	3k_main_unit_permission_group_zheng_jiang		3k_main_faction_feature_forest_locked_outlaw	flag_3k_main_faction_zheng_jiang	bandit	3k_main_game_lost_zheng_jiang	flag_3k_main_faction_zheng_jiang	3k_main_game_won_zheng_jiang	238E1C	DBDBDB	ADADAD	000000	000000
3k_main_faction_zheng_jiang_separatists	340968678	3k_dlc05_subculture_bandits	unplayable	Tai Separatists	Zheng Jiang Separatists	default	bandits	false	false	false	data\ui\flags\3k_main_faction_zheng_jiang_separatists	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Zheng Jiang Separatist military force!	You are defending against a Zheng Jiang Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_zheng_jiang		3k_main_faction_feature_forest_locked_outlaw	flag_3k_main_faction_zheng_jiang_separatists		3k_main_game_lost_earth	flag_3k_main_faction_zheng_jiang_separatists	3k_main_game_won_earth	C4B8B2	843331	ADADAD	7882B4	000000
3k_main_faction_zhongshan	283438027	3k_main_chinese	unplayable	Zhongshan	Zhongshan Commandery	default		false	false	false	data\ui\flags\3k_main_faction_zhongshan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhongshan Commandery force!	You are defending against a Zhongshan Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhongshan		3k_main_game_lost_earth	flag_3k_main_faction_zhongshan	3k_main_game_won_earth	ACA498	6D03E7	19488C	B30FCC	3CB10B
3k_main_faction_zhongshan_separatists	142230233	3k_main_chinese	unplayable	Zhongshan_Separatists	Zhongshan Separatists	default		false	false	false	data\ui\flags\3k_main_faction_zhongshan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhongshan Separatists force!	You are defending against a Zhongshan Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhongshan_separatists		3k_main_game_lost_earth	flag_3k_main_faction_zhongshan_separatists	3k_main_game_won_earth	08346D	DD294A	BB75A1	55FF3A	ADE170
alliance_colour_faction_ally	2041771109	3k_main_chinese	unplayable	ally	ally	default		false	false	false	data\ui\flags\alliance_colour_faction_ally	3k_main_military_grouping_han_chinese	0	221	221	You are attacking an Allied military force!	You are defending against an Allied military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_alliance_colour_faction_ally		3k_main_game_lost_earth	flag_alliance_colour_faction_ally	3k_main_game_won_earth	000000	000000	000000	000000	000000
alliance_colour_faction_enemy	2041771106	3k_main_chinese	unplayable	enemy	enemy	default		false	false	false	data\ui\flags\alliance_colour_faction_enemy	3k_main_military_grouping_han_chinese	0	221	221	You are attacking an Enemy military force!	You are defending against an Enemy military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_alliance_colour_faction_enemy		3k_main_game_lost_earth	flag_alliance_colour_faction_enemy	3k_main_game_won_earth	000000	000000	000000	000000	000000
alliance_colour_faction_player	2041771103	3k_main_chinese	unplayable	player	player	default		false	false	false	data\ui\flags\alliance_colour_faction_player	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Player military force!	You are defending against a Player military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_alliance_colour_faction_player		3k_main_game_lost_earth	flag_alliance_colour_faction_player	3k_main_game_won_earth	000000	000000	000000	000000	000000
ep_faction_anding	1605450067	3k_main_chinese	unplayable	Anding Commandery	Anding Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_anding	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Anding Commandery force!	You are defending against a Anding Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_anding			flag_ep_faction_anding		501500	11324F	000000	581800	000000
ep_faction_anding_separatists	68633976	3k_main_chinese	unplayable	Anding Separatists	Anding Separatists	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_anding_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Anding Separatists military force!	You are defending against a Anding Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_anding_separatists			flag_ep_faction_anding_separatists		10324F	581800	000000	11324F	000000
ep_faction_anping	807365648	3k_main_chinese	unplayable	Anping Commandery	Anping Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_anping	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Anping Commandery military force!	You are defending against a Anping Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_anping			flag_ep_faction_anping		8B680B	324359	000000	936D0B	000000
ep_faction_anping_separatists	1543578763	3k_main_chinese	unplayable	Anping Separatists	Anping Separatists	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_anping_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Anping Separatists military force!	You are defending against a Anping Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_anping_separatists			flag_ep_faction_anping_separatists		314157	936D0B	000000	324359	000000
ep_faction_badong	1262603267	3k_main_chinese	unplayable	Badong Commandery	Badong Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_badong	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yong'an Commandery military force!	You are defending against a Yong'an Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_badong			flag_ep_faction_badong		05524F	4A1D19	000000	03504C	000000
ep_faction_badong_separatists	1146590010	3k_main_chinese	unplayable	Badong Separatists	Badong Separatists	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_badong_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yong'an Separatists military force!	You are defending against a Yong'an Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_badong_separatists			flag_ep_faction_badong_separatists		4E1F19	03504C	000000	4A1D19	000000
ep_faction_bajun	1268433673	3k_main_chinese	unplayable	Ba	Ba Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_ba	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Bajun Commandery military force!	You are defending against a Bajun Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_bajun			flag_ep_faction_bajun		226A7B	000000	000000	000000	000000
ep_faction_bajun_separatists	111426537	3k_main_chinese	unplayable	Ba Separatists	Ba Commandery Separatists	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_ba_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Bajun Separatists military force!	You are defending against a Bajun Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_bajun_separatists			flag_ep_faction_bajun_separatists		3F5943	000000	000000	000000	000000
ep_faction_baxi	587698486	3k_main_chinese	unplayable	Baxi Commandery	Baxi Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_baxi	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Langzhong Commandery military force!	You are defending against a Langzhong Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_baxi			flag_ep_faction_baxi		541E00	2A292A	000000	521D00	000000
ep_faction_baxi_separatists	260314463	3k_main_chinese	unplayable	Baxi Separatists	Baxi Separatists	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_baxi_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Langzhong Separatists military force!	You are defending against a Langzhong Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_baxi_separatists			flag_ep_faction_baxi_separatists		2F2D2E	521D00	000000	2A292A	000000
ep_faction_beihai	951090013	3k_main_chinese	unplayable	Beihai Commandery	Beihai Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_beihai	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Beihai Commandery military force!	You are defending against a Beihai Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_beihai			flag_ep_faction_beihai		948D84	A49B91	000000	69525E	000000
ep_faction_beihai_separatists	260571587	3k_main_chinese	unplayable	Beihai Separatists	Beihai Separatists	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_beihai_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Beihai Separatists military force!	You are defending against a Beihai Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_beihai_separatists			flag_ep_faction_beihai_separatists		755B67	69525E	000000	A49B91	000000
ep_faction_bohai	106757732	3k_main_chinese	unplayable	Bohai Commandery	Bohai Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_bohai	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Bohai Commandery military force!	You are defending against a Bohai Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_bohai			flag_ep_faction_bohai		2F4114	736F71	000000	314315	000000
ep_faction_bohai_separatists	1032881800	3k_main_chinese	unplayable	Bohai Separatists	Bohai Separatists	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_bohai_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Bohai Separatists military force!	You are defending against a Bohai Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_bohai_separatists			flag_ep_faction_bohai_separatists		706D6E	314315	000000	736F71	000000
ep_faction_cangwu	470845236	3k_main_chinese	unplayable	Cangwu Commandery	Cangwu Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_cangwu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Cangwu Commandery military force!	You are defending against a Cangwu Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_cangwu			flag_ep_faction_cangwu		262525	444C29	000000	272625	000000
ep_faction_cangwu_separatists	572050567	3k_main_chinese	unplayable	Cangwu Separatists	Cangwu Separatists	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_cangwu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Cangwu Separatists military force!	You are defending against a Cangwu Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_cangwu_separatists			flag_ep_faction_cangwu_separatists		444B28	272625	000000	444C29	000000
ep_faction_changan	748581097	3k_main_chinese	unplayable	Jingzhao Commandery	Jingzhao Commandery	default	eight_princes	false	false	false	data\ui\flags\3k_main_faction_changan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Chang'an Commandery military force!	You are defending against a Chang'an Commandery military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_changan			flag_ep_faction_changan		511907	71520A	000000	4E1807	000000
