3k_main_effect_province_public_order_from_characters_minister	text	tooltip
effects_description_3k_dlc05_dummy_effect_mercenary_reward_chance_high	Chance of additional much greater rewards	FALSE
effects_description_3k_main_effect_walls_15m	Settlement has walls	FALSE
effects_description_ep_dummy_effect_faction_unique_sima_yue_influence	"[[b]]Influence[[/b]] is increased through assignments from certain ministers. It is lost through [[b]]defeat[[/b]] in battle, and it will [[b]]decay[[/b]] over time."	FALSE
effects_value_format_3k_dlc04_effect_pooled_resource_dynasty_influence_from_events		FALSE
effects_description_3k_main_effect_ai_hint_faction_can_only_maintain_buildings	HIDDEN	FALSE
effects_description_3k_dlc05_skill_into_the_breach	Ability: Into the Breach	FALSE
effects_description_3k_dlc06_frontend_description_specialisation_shi_xie_1	[[b]]Splendour[[/b]] is generated by having family members in positions of power around the world and within your faction.	FALSE
effects_value_format_3k_main_effect_dummy_technologies_fire		FALSE
effects_description_3k_main_effect_characters_satisfaction_bonus_faction_dong_zhuo_execution	[[b]]%+n[[/b]] satisfaction	FALSE
effects_description_3k_main_effect_characters_satisfaction_bonus_attribute	[[b]]%+n[[/b]] satisfaction	FALSE
effects_value_format_3k_dlc05_effect_unit_cap_metal_sabre_infantry		FALSE
effects_value_format_3k_main_effect_character_attribute_authority_mod		FALSE
effects_value_format_3k_dlc06_dummy_effect_character_stat_mod_melee_defence		FALSE
effects_value_format_3k_dlc06_dummy_effect_unit_unlock_valley_tribesmen		FALSE
effects_value_format_3k_ytr_dummy_effect_offices_agent_subtype_restriction_healer		FALSE
effects_description_3k_ytr_ability_strength_of_the_land	Ability: Strength of the Land	FALSE
effects_value_format_3k_dlc04_deployables_smokescreen_disable		FALSE
effects_description_ep_dummy_effect_building_government_judiciary_sima_liang	[[col:scope_description]]Reduces corruption and improves satisfaction[[/col]]	FALSE
effects_description_3k_dlc06_effect_unit_cap_water_nanzhong_elephants	Nanzhong Elephants available for recruitment: %+n	FALSE
effects_value_format_3k_dlc04_effect_pooled_resource_political_influence_decrease_from_bureaucracy_power_level		FALSE
effects_description_3k_main_skill_inspiring_surge	Ability: Inspiring Surge	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_ji_zhongshan		FALSE
effects_description_3k_main_effect_unit_stats_armour_mod	[[b]]%+n%[[/b]] armour	FALSE
effects_value_format_3k_dlc06_effect_technology_nanman_economic_category_specialization		FALSE
effects_description_3k_dlc07_effect_dummy_imperial_favour_negatives	" Be careful when [[b]]attacking armies[[/b]] belonging to Han factions or [[b]]sacking and looting[[/b]] Han settlements, as your [[b]]imperial favour will decrease[[/b]]."	FALSE
effects_description_ep_frontend_description_specialisation_prince_of_changsha_2	"Factions can [[b]]research[[/b]] reforms at varying speed. The higher the [[b]]research rate[[/b]], the higher the frequency at which new reforms can be chosen."	FALSE
effects_value_format_3k_main_skill_vengeance		FALSE
effects_description_3k_dlc07_effect_force_army_attrition_disease	[[b]]%+n%[[/b]] attrition from disease	FALSE
effects_value_format_3k_main_effects_mercenary_recruitment_cost		FALSE
effects_value_format_3k_main_skill_cause_fear		FALSE
effects_value_format_3k_main_frontend_description_specialisation_yuan_shao_4		FALSE
effects_description_3k_dummy_effect_court_position_chancellor	Unlocks court position: Chancellor	FALSE
effects_description_3k_main_skill_hail_of_arrows	Ability: Hail of Arrows	FALSE
effects_value_format_3k_ytr_faction_trait_huang_shao_1		FALSE
effects_description_3k_dummy_effect_building_residential_granary	[[col:scope_description]]Increases reserve storage capacity[[/col]]	FALSE
effects_value_format_3k_dlc05_effect_unit_cap_water_xianbei_horse_archers		FALSE
effects_description_3k_dlc04_effect_pooled_resource_fortitude_decay_rate_2_liu_chong	%-n fortitude decay	FALSE
effects_description_3k_ytr_dummy_effect_unit_availability_scholar	This unit is available to scholars	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_jiaozhi_hepu		FALSE
effects_value_format_3k_main_effect_background_income_rich		FALSE
effects_description_3k_dlc04_frontend_description_specialisation_zhang_jue_4	"[[b]]{{tr:dlc04_term_Fervour}}[[/b]] will decrease over time, causing penalties at lower levels."	FALSE
effects_value_format_ep_dummy_effect_ministerial_alignment_generation		FALSE
effects_value_format_3k_main_skill_tempered_deflection		FALSE
effects_description_3k_main_effect_Force_military_supplies_hostile_infrastructure	[[b]]%+n[[/b]] {{tr:military_supplies}}	FALSE
effects_value_format_3k_dlc04_dummy_zeal_zhang_jue_info		FALSE
effects_description_3k_dlc06_ability_ancient_wisdom	Ability: Ancient Wisdom	FALSE
effects_description_3k_main_frontend_description_specialisation_liu_bei_4	Characters can be sent on [[b]]assignments[[/b]] to carry your orders into your commanderies. They typically provide bonuses to the local government and local characters.	FALSE
effects_description_3k_main_effect_attribute_scare_immune	Enables: Immune to Scaring	FALSE
effects_description_3k_dummy_effect_assignment_unlock_agent_wood	Unlocks assignment: Agricultural Development	FALSE
effects_value_format_ep_frontend_description_specialisation_prince_of_runan_2		FALSE
effects_value_format_3k_dummy_effect_building_palace_unique_construction		FALSE
effects_description_3k_dlc04_frontend_description_specialisation_zhang_liang_2	[[b]]Damage[[/b]] is increased for all units in [[b]]defensive battles[[/b]].	FALSE
effects_value_format_3k_dummy_effect_building_government_palace		FALSE
effects_description_3k_main_effect_undercover_character_defence_against_action_network_cost_bonus_general_hidden	[HIDDEN] [[b]]%+n[[/b]] undercover network cost for enemy spies who are generals	FALSE
effects_description_3k_main_skill_roar_of_the_beast	Ability: Roar of the Beast	FALSE
effects_value_format_3k_dlc04_effect_region_fervour_regional_fervour		FALSE
effects_description_ep_frontend_description_specialisation_prince_of_zhao_3	[[b]]Undercover network[[/b]] is built up over time by active [[b]]spies[[/b]] and is spent on performing actions. This faction benefits from a reduction to its [[b]]undercover network[[/b]] costs as well as increasing the cost for foreign spies that are currently infiltrating.	FALSE
effects_value_format_3k_main_effect_province_population_attraction_from_hostile_forces		FALSE
effects_description_ep_dummy_effect_assignment_unlock_sima_yue_military	Unlocks assignment: Military Interference	FALSE
effects_description_3k_main_effect_force_army_campaign_recruitment_upkeep_cost_qiang	[[b]]%+n%[[/b]] recruitment and upkeep cost for Qiang units	FALSE
effects_value_format_ep_effect_faction_resource_influence_decay		FALSE
effects_value_format_3k_dlc07_dummy_effect_faction_resource_liu_yan_aspiration_spend		FALSE
effects_description_3k_main_skill_run_speed	[[b]]%+n%[[/b]] battle running speed	FALSE
effects_description_ep_dyn_ability_unstoppable_charge	Ability: Unstoppable Charge	FALSE
effects_description_3k_dlc04_effect_province_garrison_upgrade_imperial_palace	Upgrades garrison elite retinues to palace guard	FALSE
effects_description_3k_dummy_effect_building_government_administration_gongsun_zan	[[col:scope_description]]Focus on efficient mustering[[/col]]	FALSE
effects_value_format_3k_dlc06_effect_garrison_retinue_gate_pass_nanman_05		FALSE
effects_value_format_3k_main_dummy_effect_character_action_satisfaction		FALSE
effects_description_3k_dlc06_effect_dummy_faction_resource_lady_zhurong_wild_fire_summer	Summer gives %+n Goddess Of Fire points. Summer's Wild Fire effect grants your armies the ability to move and strike with the overwhelming fury of the fire god Zhurong.	FALSE
effects_description_3k_dlc06_effect_technology_nanman_political_category_specialization	Access to political tier 2 reforms before uniting the tribes.	FALSE
effects_description_3k_main_skill_ripples_of_perspective	Ability: Ripples of Perspective	FALSE
effects_description_3k_main_effect_economy_trade_power	[[b]]%+n%[[/b]] trade influence	FALSE
effects_value_format_3k_dlc07_dummy_issue_non_allied_faction_in_adjacent_region		FALSE
effects_value_format_3k_dummy_effect_ceo_subcategory_armour_ytr_water		FALSE
effects_description_3k_main_effect_economy_gdp_abs_silk	[[b]]%+n[[/b]] income (silk)	FALSE
effects_description_3k_dlc07_dummy_issue_own_armies_in_enemy_territory	Active Line of Sight Gained on Target Commandery	FALSE
effects_value_format_3k_dlc05_ability_exemplar		FALSE
effects_value_format_3k_dlc05_frontend_description_specialisation_lu_bu_1		FALSE
effects_value_format_ep_dummy_effect_building_government_judiciary_sima_liang		FALSE
effects_description_3k_dlc06_dummy_effect_unit_unlock_tiger_slingers	Unlock Unit: Tiger Slingers	FALSE
effects_description_3k_dummy_effect_assignment_unlock_metal_industrial_exploitation	Unlocks assignment: Industrial Exploitation	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_xu_penchang	[[i]]Ownership of {{tr:map_regions}} within Pengcheng will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_value_format_3k_main_effect_salary_increase_on_character		FALSE
effects_value_format_3k_dummy_effect_ceo_subcategory_weapon_sword_dual		FALSE
effects_value_format_3k_main_effect_characters_satisfaction_strategist_technologies		FALSE
effects_value_format_dummy_night_battle_enemy_morale_penalty		FALSE
effects_description_3k_dlc06_dummy_effect_mulu_pride_generation_info	"Pride is gained after each battle, based on the sum of the levels of the generals you have defeated."	FALSE
effects_description_3k_dlc04_effect_unit_stats_unit_upkeep_crossbow_units	[[b]]%+n%[[/b]] upkeep for crossbow units	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_jiaozhi_nanhai	[[i]]Ownership of {{tr:map_regions}} within Nanhai will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_main_effect_replenishment_faction	[[b]]%+n%[[/b]] replenishment	FALSE
effects_value_format_ep_effect_dummy_faction_resource_sima_liang_jurisdiction		FALSE
effects_description_3k_main_dummy_effect_assignments_filial	Search for a talented character in this {{tr:map_province}}	FALSE
effects_description_3k_ytr_effect_province_building_construction_time_mod_yellow_turban_heaven	"[[b]]%+n[[/b]] construction time (school, scholars, communal workshops, forges and artisan workshops)"	FALSE
effects_description_3k_main_effect_land_replenishment_dummy	Damaged units will be replenished over time	FALSE
effects_value_format_dummy_night_battle_own_morale_penalty		FALSE
effects_description_3k_main_effect_dummy_technologies_wood_resettlement	[[col:scope_description]]This branch will increase population growth.[[/col]]	FALSE
effects_value_format_3k_ytr_faction_rank_dummy_yt_unlock_peace		FALSE
effects_description_3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_court_action	"[[b]]%n points[[/b]]  - A court action that improves a character's satisfaction and relations with the faction leader, and increases the movement range of all characters in the faction."	FALSE
effects_value_format_3k_dlc07_effect_pooled_resource_ambition_tradeoffs		FALSE
effects_value_format_3k_main_dummy_effect_character_action_adopt		FALSE
effects_description_3k_main_effect_province_supply_stockpile_abs_increase_from_residential_infrastructure	[[b]]%+n[[/b]] reserves	FALSE
effects_value_format_3k_dlc05_dummy_effect_mercenary_reward_chance_medium		FALSE
effects_value_format_3k_dummy_effect_ceo_subcategory_armour_ytr_wood		FALSE
effects_value_format_3k_main_effect_characters_satisfaction_strategist_infrastructure		FALSE
effects_value_format_ep_effect_alternate_campaign_garrison_setup_4		FALSE
effects_description_3k_main_dummy_effect_military_inspectors_water	Only strategists can be assigned to this post	FALSE
effects_description_3k_main_effect_economy_gdp_mod_spice	[[b]]%+n%[[/b]] income from spice	FALSE
effects_description_3k_dlc04_effect_region_fervour_regional_buildings_han	[[b]]%+n[[/b]] {{tr:dlc04_term_regional_fervour}} from buildings	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_bing_yanmen		FALSE
effects_description_3k_dlc04_effect_dummy_faction_resource_liu_biao_governance_gain	Governance can be gained by securing the [[b]]co-operation[[/b]] of other factions – thereby making them your [[b]]vassals[[/b]] – and by constructing [[b]]lodging[[/b]] buildings throughout your domain.	FALSE
effects_description_3k_main_effect_force_army_attrition_environment	[[b]]%+n%[[/b]] attrition from harsh environment	FALSE
effects_description_3k_main_skill_flames_of_the_phoenix	Ability: Flames of the Phoenix	FALSE
effects_value_format_3k_dlc06_frontend_description_specialisation_nanman_king_mulu_2		FALSE
effects_value_format_3k_main_skill_night_battles		FALSE
effects_description_3k_main_effect_pooled_resource_liu_bei_bei_unity_from_events	[[b]]%+n[[/b]] unity	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_xu_guangling		FALSE
effects_description_3k_dlc06_effect_garrison_retinue_gate_pass_nanman_02	A small to medium garrison is stationed here to guard the pass.	FALSE
effects_description_ep_frontend_description_specialisation_prince_of_runan	"[[b]]Judiciaries[[/b]] are administrative [[b]]buildings[[/b]] that allow this faction to expand its [[b]]jurisdiction[[/b]], as well as helping to keep [[b]]corruption[[/b]] under control.\\n\\n[[b]]Vassals[[/b]] are other factions who have submitted to your authority via diplomacy; this faction has a bespoke version of vassalage - [[b]]co-operation[[/b]] - which also grants [[b]]jurisdiction[[/b]]. Vassals are independent, but will follow you into wars and will agree to mutual defensive aid."	FALSE
effects_value_format_3k_dummy_effect_assignment_unlock_stockpiles_wood_surplus_distribution		FALSE
effects_value_format_3k_dlc04_effect_character_satisfaction_bureaucrat_characters		FALSE
effects_value_format_3k_dlc04_deployables_wooden_stakes_enable		FALSE
effects_value_format_3k_main_frontend_description_specialisation_liu_bei_3		FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_yang_jianye		FALSE
effects_description_3k_main_effect_construction_cost_artisan_and_market	"Economic, learning and market buildings construction cost reduction: [[b]]%+n%[[/b]]"	FALSE
effects_value_format_3k_dlc06_effects_recruitment_cost_han_mercenary		FALSE
